idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
41688,2,Other,The commitment to respect the right of other EU Member States to enter other military alliances.,External Relations,Internationalism: Positive,The commitment to providing peacekeeping and peacemaking operations.,We will promote a multilateral approach to addressing global problems.,53520_200705,48,Ireland,200705,53520,107,107,Internationalism
86055,2,Other,"As we represent some of the most disadvantaged electorates in the country, the plight of our seniors, carers, those with a disability, our Indigenous population and the underprivileged is our core concern",Welfare and Quality of Life,Equality: Positive,"Equality of opportunity to participate in our community to the full extent of ability, capacity and desire is the birthright of every Australian.",Our commitment to social justice is the foundation of all of our policies.,63810_201309,95,Australia,201309,63810,503,503,Equality: Positive
114729,2,Other,"In total, the package is expected to lift 50,000 children out of poverty, by one OECD measure",Welfare and Quality of Life,Equality: Positive,They’ll benefit by an average of $36 per week – with some high needs households receiving more than $100 extra,"If we stay on track, there is room to do another Family Incomes Package in 2020",64620_201709,133,New Zealand,201709,64620,503,503,Equality: Positive
38599,2,Other,Develop new in-service training programs;,Fabric of Society,Law and Order: Positive,Invest in modern IT systems - phase out the Pulse System;,Maximise the use of new systems to support investigation of crime and a more consistent approach to the recording/classification/detection of crimes;,53321_201602,46,Ireland,201602,53321,605,605.1,Law and Order: Positive
115493,2,Other,Real and lasting national prosperity will only come via economic growth.,Economy,Economic Growth: Positive,"New Zealand is now placed at the lower end of ‘developed’ countries, and our position has been deteriorating.",New Zealand First recognises that our lifeblood has always been trade.,64621_200207,134,New Zealand,200207,64621,410,410,Economic Growth: Positive
42488,2,Other,and extend grants to make existing facilities accessible.,Social Groups,Non-economic Demographic Groups,We will ensure that new sports facilities are accessible for people with disabilities,We will encourage the provision of municipal multi-sport centres,53520_200705,48,Ireland,200705,53520,706,706,Non-economic Demographic Groups
17052,2,Other,"That’s why, after the election, we will negotiate a new settlement for Britain in Europe,",External Relations,European Community/Union: Negative,– and in recent years that consent has worn wafer-thin.,and then ask the British people whether they want to stay in the EU on this reformed basis or leave.,51620_201505,18,United Kingdom,201505,51620,110,110,European Community/Union
9680,2,Other,Emergency legislation incentivising the transition from a carbon-intensive to a carbon neutral economy by 2030,Economy,Anti-Growth Economy: Positive,and helps prevent immediate climate breakdown.,"and support schemes to allow families to make informed decisions about a clean, green future.",51340_201912,12,United Kingdom,201912,51340,416,416.2,Anti-Growth Economy: Positive
89439,2,Other,"But the CCS is highly targeted according to work hours, family size and income.",Welfare and Quality of Life,Welfare State Expansion,"Work and Income provides support to families with younger children through the Childcare Subsidy Scheme (CCS), which operates independently of the 20 Hours policy.",It is normally available for a maximum of nine hours of ECE a week.,64110_201409,101,New Zealand,201409,64110,504,504,Welfare State
90577,2,Other,"to provide incentives for on-farm mitigation, forest management and, in future, other forms of on-farm sequestration.",Welfare and Quality of Life,Environmental Protection,"To help farmers manage the transition, a system of certification will be developed",Fencing and riparian planting done to a certain standard will also be eligible for carbon payments to the extent that they sequester carbon at the same rate as forestry.,64110_201409,101,New Zealand,201409,64110,501,501,Environmental Protection
120951,2,Other,"A more equitable distribution of resources both locally and internationally is critical to changing how people interact with the earth, deal with climate change and protect the environment.",Welfare and Quality of Life,Equality: Positive,Climate change cannot be successfully addressed without acknowledging that it is caused by the capitalist economic system which requires perpetual economic growth no matter what the cost.,Mana rejects so called market solutions to climate change and environmental degradation.,64902_201111,143,New Zealand,201111,64902,503,503,Equality: Positive
8841,2,Other,Grenfell Tower was the confirmation of a more far- reaching crisis.,Welfare and Quality of Life,Equality: Positive,"while introducing mandatory building standards and guidance, inspected and enforced by fully trained Fire and Rescue Service fire safety officers.","Everyone knows of someone affected by the housing crisis: younger people unable to buy a first home,",51320_201912,10,United Kingdom,201912,51320,503,503,Equality: Positive
111066,2,Other,"Supported ICT through one of New Zealand's largest infrastructure projects, which will deliver faster broadband to 97.8 per cent of New Zealanders, with over 75 per cent able to access Ultra-Fast Broadband over fibre.",Economy,Technology and Infrastructure: Positive,and helping our growing ICT businesses export to the world.,Expand world-class connectivity by extending the Ultra-Fast Broadband programme from 75 per cent to 80 per cent of New Zealanders.,64620_201409,132,New Zealand,201409,64620,411,411,Technology and Infrastructure: Positive
34577,2,Other,Push for the strongest possible evidence-based rules in the EU governing the release of GMOs into the environment.,Economy,Anti-Growth Economy: Positive,The aim of such debate will be to establish if it would be in Ireland’s economic best interests to become one of the few GMO production-free areas in the world over the coming decade.,We will combat growing ‘food fraud’ by promoting widespread testing of food in Ireland and changes in EU regulation of imports to overcome current shortccomings in the traceability and labelling regulations governing food imported and sold in Ireland.,53320_200705,43,Ireland,200705,53320,416,416,Anti-Growth Economy: Positive
17390,2,Other,"the relocation of government functions,",Political System,Decentralization,"underpinned by strong local institutions,",and shared cultural assets across the country.,51620_201706,19,United Kingdom,201706,51620,301,301,Centralisation & Decentralisation
98793,2,Other,"* A flat income tax would be fairer, more efficient and much simpler for businesses and individual taxpayers.",Economy,Incentives: Positive,* Government spending is now so high that the tax system has to be much more complex and grasping than is desirable.,* Move to a flatter tax rate structure.,64420_199911,113,New Zealand,199911,64420,402,402,Incentives: Positive
45938,2,Other,"We have reformed local government, merged county councils and reduced the number of local councillors.",Political System,Political Authority,"We effectively abolished corporate and political donations, enacted gender quotas, restored the Freedom of Information Act and introduced new whistleblowing and lobbying legislation.",We are reducing the number of TDs in this election and in the next Dail the Government will no longer have a near monopoly of Oireachtas Committee Chairs and the next Ceann Comhairle will be elected by secret ballot.,53520_201602,50,Ireland,201602,53520,305,305.1,Political Authority
87393,2,Other,People should be encouraged to move to areas where there is low population growth.,Political System,Decentralization,and the potential for increased youth employment should always be considered in any determination of weekend penalty rates.,A more even distribution of the population would allow regional areas to flourish and allow metropolitan cities to grow sustainably,63901_201607,97,Australia,201607,63901,301,301,Centralisation & Decentralisation
34530,2,Other,The reorganisation and remapping of local government will be achieved without increasing costs.,Political System,Governmental and Administrative Efficiency,Directly elected mayors in the larger authorities will hold office on a full time basis.,The devolution of powers and functions from the centre will be accompanied by the corresponding finance and resources.,53320_200705,43,Ireland,200705,53320,303,303,Governmental and Administrative Efficiency
52961,2,Other,"11)  Publish a National Carers’ Strategy to secure an adequate income, employment and social opportunities, health and wellbeing supports for all family carers.",Social Groups,Underprivileged Minority Groups,10) Reviewing the current Disability Act with a view to the introduction of a new rightsbased Disability Act alongside robust enforcement mechanisms and establish a Disability Ombudsman and a National Disability Strategy within the Department of the Taoiseach to set annual targets towards full delivery by 2016.,"12) Implementation of a comprehensive strategy to roll back the erosion of the primacy of Irish in Gaeltacht areas and to create new Gaeltacht areas, particularly in urban centres, across the island.",53951_201102,55,Ireland,201102,53951,705,705,Underprivileged Minority Groups
11252,2,Other,"and include childcare support in Universal Credit, refunding 85% of childcare costs",Welfare and Quality of Life,Welfare State Expansion,"Complete the introduction of Tax-Free Childcare, which will provide up to £2,000 of childcare support for each child","We will: Complete the introduction of Universal Credit (UC), so people are always better off in work.",51421_201505,14,United Kingdom,201505,51421,504,504,Welfare State
1005,2,Other,She introduced a Bill in Parliament to require all schools to teach the subject and for teachers to get proper training and support.,Welfare and Quality of Life,Education Expansion,"In Parliament, Green MP Caroline Lucas led on making sure that all young people get taught high-quality PSHE (personal, social, health and economic education).",Good PSHE is key to ending violence against women and girls,51110_201505,1,United Kingdom,201505,51110,506,506,Education
99917,2,Other,"It is not acceptable to see so many skilled immigrants working as taxi-drivers in our major cities, unable to get jobs that would use their skills.",Social Groups,Non-economic Demographic Groups,"Immigration has exposed weaknesses in our occupational licensing arrangements, employment laws, schools, housing and welfare systems.","New Zealand adapted remarkably well to the higher inflows in the early 1990s, particularly the new encounters with Asian immigrants.",64420_200207,114,New Zealand,200207,64420,706,706,Non-economic Demographic Groups
13936,2,Other,"However, the Conservatives are pursuing policies that make it harder to start successful new businesses",Economy,Incentives: Positive,"Dynamic, entrepreneurial businesses are a force for good: entrepreneurs, the self- employed and small businesses form the backbone of local economies and government should support them.",and Labour do not understand or value start-ups and small businesses.,51421_201912,16,United Kingdom,201912,51421,402,402,Incentives: Positive
33222,2,Other,Children with learning difficulties wait months for an assessment.,Welfare and Quality of Life,Education Expansion,Literacy and numeracy standards are stagnating.,One in five will drop out of school before the Leaving Certificate.,53320_200705,43,Ireland,200705,53320,506,506,Education
36935,2,Other,"Complete the national motorway network by better connecting Dublin to the North-West and further developing the Atlantic Corridor to improve connectivity between Cork, Limerick and Galway.",Economy,Technology and Infrastructure: Positive,"Subject to the continued strong performance of the public ﬁnances, we will bring forward a number of additional key projects to expand the plan.",Seek to bring forward commencement of construction works on Metro North in Dublin.,53320_201602,45,Ireland,201602,53320,411,411,Technology and Infrastructure: Positive
7398,2,Other,We all need to work harder to keep children safe online.,Fabric of Society,Law and Order: Positive,"And we will introduce an ‘agent of change’ principle in planning law, to ensure that new housing developments can coexist with existing music venues.",Labour will ensure that tech companies are obliged to take measures that further protect children and tackle online abuse.,51320_201706,9,United Kingdom,201706,51320,605,605.1,Law and Order: Positive
97440,2,Other,"We do not expect them to adversely impact universities, polytechnics, or schools.",Welfare and Quality of Life,Education Expansion,These changes will not affect providers who are delivering high quality courses for international students.,"We estimate our plan to introduce three years free post-school education will see domestic enrolments grow 15%, reversing the projected decline under National.",64320_201709,109,New Zealand,201709,64320,506,506,Education
101296,2,Other,"Increase support for mothers, before birth and after birth, including home visits",Welfare and Quality of Life,Welfare State Expansion,Increase funding for community-based providers such as Plunket,Establish family health clinics within family service centres Totally oppose the legalisation of cannabis,64421_200207,120,New Zealand,200207,64421,504,504,Welfare State
17278,2,Other,"As there is increasingly little distinction between domestic and international affairs in matters of migration, national security and the economy, Britain must stay strong and united",Fabric of Society,National Way of Life: Positive,and forge a deep and special partnership with our friends and allies across Europe.,– and take a lead in the world to defend our interests.,51620_201706,19,United Kingdom,201706,51620,601,601.1,National Way of Life
89369,2,Other,A New Zealand Transport Agency (NZTA) research paper from 2013 7 describes university students as a concentrated market of travellers who are dependent on public transport and highly sensitive to transport costs.,Welfare and Quality of Life,Education Expansion,Students ineligible for the allowance who are reliant on borrowing livings costs from Studylink are limited to borrowing $175. 96 per week. 6,"Making transport affordable for those in education and training is a smart solution to the financial pressures facing students,",64110_201409,101,New Zealand,201409,64110,506,506,Education
93365,2,Other,"The ability for political parties to get policy costed already exists in the Treasury, but permission must be obtained from Ministers.",Freedom and Democracy,Democracy,"The cost is estimated to be $1-2 million per year, increasing to $2-3 million a year during election year to account for increased staff.","Reading, hearing, and watching stories about New Zealanders, by New Zealanders, is critical to our democracy and our national identity.",64110_201709,102,New Zealand,201709,64110,202,202.1,Democracy
98335,2,Other,The Alliance supports settlements recommended by the Waitangi Tribunal.,Freedom and Democracy,Constitutionalism: Positive,6 The Treaty of Waitangi IS New Zealand's founding document and constitutional base.,No further sales of strategic assets to were as interests.,64321_199311,110,New Zealand,199311,64321,203,203,Constitutionalism
115998,2,Other,Our land continues to be sold.,Fabric of Society,National Way of Life: Positive,The vast majority of the profits of foreign companies are paid out to their overseas owners.,Seventy percent of our forestry is in foreign ownership.,64621_200207,134,New Zealand,200207,64621,601,601,National Way of Life
78776,2,Other,"Nationally, Labor will provide 25,000 teaching scholarships for recent STEM graduates and support 25,000 existing teachers to up-skill.",Economy,Technology and Infrastructure: Positive,"Seventy-five per cent of the fastest growing occupations will require skills in science, technology, engineering and mathematics (STEM).",This will mean new and up-skilled STEM teachers for Territory schools.,63320_201607,77,Australia,201607,63320,411,411,Technology and Infrastructure: Positive
52464,2,Other,We tabled the motion that prompted the only domestic violence debate to take place in the Dáil during the whole term of this Government.,Political System,Political Authority,to confront crimes of domestic and sexual violence against women.,"We published the Offences Against the State Acts Repeal Bill to strike down repressive emergency legislation,",53951_200705,54,Ireland,200705,53951,305,305,Political Authority
44639,2,Other,Electric Vehicles: Fine Gael wants Ireland to become a leader in the take-up of electric vehicles.,Welfare and Quality of Life,Environmental Protection,We will also continue to support former president Mary Robinson in her role as UN Special Envoy for Climate Change and the Mary Robinson Foundation in its work on Climate Justice.,"Within 6 months of government we will establish a dedicated taskforce to work on this goal, involving relevant government departments, agencies, industry and representative groups.",53520_201602,50,Ireland,201602,53520,501,501,Environmental Protection
37448,2,Other,"We will identify the poorest schools in the country, in both urban and rural areas, and provide them with the funding, staffing and supports necessary to tackle deeply entrenched levels of disadvantage.",Welfare and Quality of Life,Education Expansion,"Labour will rapidly expand the school meals programme, to ensure that no child goes hungry in school.",Concentrated disadvantage leads to much greater inequality in society.,53320_201602,45,Ireland,201602,53320,506,506,Education
69858,2,Other,Substantial legislative changes are needed to reaffirm Australia’s commitment to universal human rights and the rule of law.,Freedom and Democracy,Freedom and Human Rights,· Support the formation of representative bodies elected by Aboriginal and Torres Strait Islander people.,The ‘war on terror’ has undermined the civil rights of all Australians.,63110_200711,69,Australia,200711,63110,201,201,Freedom and Human Rights
89796,2,Other,Schools are a prime candidate for solar power in New Zealand because they use the bulk of their power during the day.,Welfare and Quality of Life,Education Expansion,"This is an added financial pressure for schools, but it also provides a strong incentive for schools to generate some of their own power and cut energy costs.",Solar is one of the best and most cost-effective ways schools can save money.,64110_201409,101,New Zealand,201409,64110,506,506,Education
17130,2,Other,"So we will maintain our commitment to tackling conflict, poverty and disease around the world.",External Relations,Internationalism: Positive,and reduces migration pressures.,We will tackle global terrorism and the poisonous ideology of Islamist extremism,51620_201505,18,United Kingdom,201505,51620,107,107,Internationalism
76901,2,Other,"For too long, support for new and established migrant communities has occurred without the necessary infrastructure.",Fabric of Society,Multiculturalism: Positive,Labor will invest $11.3 million to fund capital works for settlement and community sector organisations.,"The Abbott-Turnbull Government, in one of their first decisions in 2013, slashed the Building Multicultural Communities program.",63320_201607,77,Australia,201607,63320,607,607.2,Multiculturalism
