idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
37678,0,Other,Labour will introduce measures to facilitate easier transfer between parts of the public service.,Political System,Governmental and Administrative Efficiency,Common Governance Standards have been set.,The Ombudsman is an essential interlocutor between citizens and the providers of public services.,53320_201602,45,Ireland,201602,53320,303,303,Governmental and Administrative Efficiency
88162,0,Other,"New Zealand has a network of national parks, conservation parks, and reserves to permanently protect the best of our landscapes but we don't have a similar system for permanently protecting our best rivers. 14",Welfare and Quality of Life,Environmental Protection,We respect the kaitiakitanga of iwi and hapu and will work with them in developing the model for this national network of protection.,The protected rivers network would be such a system.,64110_201409,101,New Zealand,201409,64110,501,501,Environmental Protection
36072,0,Other,"Labour will also enable larger housing associations and local authorities to access private sector funding for social housing by issuing ‘social housing bonds’, secured on the value of their existing housing stock when market conditions allow.",Welfare and Quality of Life,Welfare State Expansion,"Under the terms of this scheme, leased dwellings will revert to the ownership of local authorities and housing associations at the end of the leasehold period.","We will direct the Housing Finance Agency to design and oversee the implementation of this funding mechanism, drawing on best practice in the many other countries where bonds are used to fund social  housing projects.",53320_201102,44,Ireland,201102,53320,504,504,Welfare State
44859,0,Other,"Working with lntreo, Fine Gael will support people with disabilities, and allow them to transition into employment, by ensuring a seamless return of their entitlements should a particular employment opportunity prove unsuitable.",Welfare and Quality of Life,Equality: Positive,"We will also address concerns surrounding the loss of secondary benefits, so that work always pays more than welfare.",Inform and Engage Employers: We will provide prospective employers and employer organisations with information on the supports available to hire and retain people with disabilities.,53520_201602,50,Ireland,201602,53520,503,503,Equality: Positive
37983,0,Other,"In order to maintain a sustainable trading environment, Labour recognises that non-banking peer to peer seed investment is a vital part of the support jigsaw for new and early stage firms.",Economy,Incentives: Positive,"We will also abolish the USC surcharge of 3% on income over €100,000 for the self-employed to bring the USC top rate to 8% for everyone in this income bracket",We will increase the CGT entrepreneur relief to 15% and increase the lifetime limit to €10m.,53320_201602,45,Ireland,201602,53320,402,402,Incentives: Positive
66236,0,Other,in a way that will improve the economy.,Economy,Economic Growth: Positive,"for citizens and legal immigrants alike,","Just as immigrant labor helped build our country in the past,",61620_201611,66,United States,201611,61620,410,410,Economic Growth: Positive
29761,0,Other,"set up a single agency to take over the monitoring of food hygiene regulations to avoid conflicting stipulations being given to producers, as is so often the case;",Economy,Market Regulation,ensure that food products are clearly labelled with all products displaying country of origin and carbon ratings so that customers can compare for different foods;,ensure that all food production regulations take account of small producers who should not be put out of business by unrealistic requirements;,53110_200705,36,Ireland,200705,53110,403,403,Market Regulation
12236,0,Other,Require the teaching of sexual consent in schools as part of age-appropriate sex and relationships education.,Fabric of Society,Law and Order: Positive,"We will: Ensure teachers, social workers, police officers and health workers in areas where there is high prevalence of female genital mutilation or forced marriage are trained to help those at risk.",Improve the provision of rape crisis centres and refuges for victims of domestic violence with a national network and national sources of funding.,51421_201505,14,United Kingdom,201505,51421,605,605,Law and Order: Positive
70187,0,Other,"  ensure that assessment processes examine the potential benefits as well as the risks of any proposal to release GMOs, and not issue a license where the risks outweigh the benefits; |and",Welfare and Quality of Life,Environmental Protection,"  ensure that the assessment process is objective and fair, and is by independent scientists and community representatives;","  require economic, social, marketing and ethical factors to be part of the impact assessment processes.",63110_201008,70,Australia,201008,63110,501,501,Environmental Protection
29672,0,Other,"Through public ownership and democratic planning, the economy can be redirected onto a sustainable path.",Economy,Anti-Growth Economy: Positive,We call for major state investment in developing renewable energy.,"We need real reform of our planning system,",53021_201102,35,Ireland,201102,53021,416,416,Anti-Growth Economy: Positive
17720,0,Other,while local councils now have greater control of the taxes they collect.,Political System,Decentralization,"In England, we have given considerable powers to city mayors and combined authorities,","This positive evolution of our constitution has given a voice to people who felt distant from the centre of power, and responsibility to people for their own part of our great country.",51620_201706,19,United Kingdom,201706,51620,301,301,Centralisation & Decentralisation
17495,0,Other,We will ensure that foreign ownership of companies controlling important infrastructure does not undermine British security or essential services.,Fabric of Society,Law and Order: Positive,We shall also take action to protect our critical national infrastructure.,We have already strengthened ministerial scrutiny and control in respect of civil nuclear power,51620_201706,19,United Kingdom,201706,51620,605,605.1,Law and Order: Positive
11106,0,Other,"stimulating private sector demand with our new Electricity Demand Reduction market,",Welfare and Quality of Life,Environmental Protection,"We will: Make saving energy a top infrastructure priority,","new market-shaping energy efficiency standards,",51421_201505,14,United Kingdom,201505,51421,501,501,Environmental Protection
72481,0,Other,Labor investing in public health care.,Welfare and Quality of Life,Welfare State Expansion,A battle of principle on health policy.,The Coalition pursuing the privatisation of health - a system based on private insurance and private care.,63320_200410,73,Australia,200410,63320,504,504,Welfare State
53699,0,Other,In particular we will: uphold the right of democratically elected governments to decide their social and economic priorities in the interests of their own people.,External Relations,European Community/Union: Negative,and to provide leadership for those who are opposed to the Austerity agenda of the EU.,see k to return powers to EU member states and increase the influence of member state parliaments in the EU legislative process.,53951_201602,56,Ireland,201602,53951,110,110,European Community/Union
98286,0,Other,"• Overseas ownership of broadcast media will be limited to 50%, the longer term objective being 25%.",Economy,Controlled Economy,• TV2 will continue to be operated as a commercial State Owned Enterprise.,• New Zealand content on TV will be protected by a 25% quota requiring a variety of programme types and screening times.,64321_199311,110,New Zealand,199311,64321,412,412,Controlled Economy
113773,0,Other,Improve NCEA level 2 and NZQA Level 4 attainment by Māori,Welfare and Quality of Life,Education Expansion,Increase Māori exports by 9 per cent per annum,Under National the Māori economy is on the rise and is expected to continue to grow strongly,64620_201709,133,New Zealand,201709,64620,506,506,Education
30195,0,Other,"support all-encompassing legislation on disability, eg./ ‘Americans with Disabilities Act’;",Social Groups,Underprivileged Minority Groups,ensure a rights-based approach to disability issues;,give official recognition to Irish Sign Language;,53110_200705,36,Ireland,200705,53110,705,705,Underprivileged Minority Groups
113689,0,Other,Around $4.5b is invested each year in helping achieve this.,Welfare and Quality of Life,Welfare State Expansion,and more choice and control over their own lives.,We are always striving to do better so we are overhauling the way we provide support.,64620_201709,133,New Zealand,201709,64620,504,504,Welfare State
37134,0,Other,We will examine a two- week payment for holidays for all those engaged in delivering the free pre-school year.,Welfare and Quality of Life,Welfare State Expansion,"We will increase payments to all childcare providers, with a higher premium for providers with well qualified staff.","A sector-wide agreement on pay and conditions should also be put in place, to ensure that we move towards putting sustainable salary scales in place for those working with our children.",53320_201602,45,Ireland,201602,53320,504,504,Welfare State
41136,0,Other,We will introduce new initiatives to encourage people with different backgrounds and varied experience to join the teaching profession.,Welfare and Quality of Life,Education Expansion,"We will introduce fixed-term contracts for all school principals to encourage leadership, innovation and new thinking in the education system.",Suitably qualified people in mid-career with an interest in teaching will be incentivised to join the profession.,53520_200705,48,Ireland,200705,53520,506,506,Education
16801,0,Other,"toughen sentencing and reform the prison system, so dangerous criminals are kept off your streets",Fabric of Society,Law and Order: Positive,"finish the job of police reform, so you can have more confidence that your local policing team is working effectively","support victims, so that the most vulnerable in our society get the support they deserve.",51620_201505,18,United Kingdom,201505,51620,605,605,Law and Order: Positive
61659,0,Other,• Increased the adoption tax credit and the child care tax credit.,Economy,Incentives: Positive,•Simplified and expanded IRAs and 401(k)s so workers can save more for their retirement; and,President Bush and the Republican Congress built on the reforms of 2001 by passing the Jobs and Growth Act of 2003.,61620_200411,63,United States,200411,61620,402,402,Incentives: Positive
32617,0,Other,"Full solidarity with working class people globally fighting austerity, job losses and privatisation.",Economy,Marxist Analysis,For a europe for the millions not the millionaires.,"No to ttIp, ceta and other anti-worker and environment free trade deals.",53240_201602,41,Ireland,201602,53240,415,415,Marxist Analysis
28955,0,Other,"Our children need educational solutions that really work, not political dogma.",Welfare and Quality of Life,Education Expansion,The next generation is the future of the UK.,"Grammar schools, dynamic academies and technical schools in every town from Toxteth to Twickenham, combined with high quality vocational training and careers’ advice, will deliver real opportunities for our children.",51951_201706,34,United Kingdom,201706,51951,506,506,Education
64537,0,Other,"To protect everyone—and especially the most vulnerable: children, women, and elders—the legal system in tribal communities must provide stability and protect property rights.",Fabric of Society,Law and Order: Positive,"but inadequate resources and neglect have, over time, allowed criminal activities to plague Indian country.",Everyone’s due process and civil rights must be safeguarded.,61620_201211,65,United States,201211,61620,605,605,Law and Order: Positive
81907,0,Other,The committee will put the NDIS in place as a united project across party lines.,Welfare and Quality of Life,Welfare State Expansion,"We will establish a bi-partisan parliamentary committee jointly chaired by both sides of the Parliament, with Members and Senators with a strong personal interest in making the NDIS happen.",“The Coalition is much more interested in an empowered community than we are in an empowered government”,63621_201309,86,Australia,201309,63621,504,504,Welfare State
118953,0,Other,and review the accommodation supplement;,Welfare and Quality of Life,Welfare State Expansion,We will cap rent for state housing,We will introduce a universal child benefit,64901_200509,138,New Zealand,200509,64901,504,504,Welfare State
76673,0,Other,Agree on national targets to increase the supply of affordable housing dwellings.,Welfare and Quality of Life,Welfare State Expansion,"A Shorten Labor Government, in partnership with State and Territories, will: Aim to halve homelessness by 2025.",Report annually through COAG on progress towards the targets.,63320_201607,77,Australia,201607,63320,504,504,Welfare State
53724,0,Other,Hold a referendum to enshrine the public ownership of Ireland's water services in the Constitution.,Economy,Nationalisation,Underpin the new model for a public water service in legislation.,Roll out a major water conservation programme in conjunction with local authorities.,53951_201602,56,Ireland,201602,53951,413,413,Nationalisation
1830,0,Other,"Introduced the first ‘floating’ bus stop, resulting in: bus usage increasing by almost 9% over two years,",Welfare and Quality of Life,Environmental Protection,"Introduced cycle priority at junctions, proper cycle lanes and cycle contraflow lanes;","falling nitrous oxide and carbon dioxide emissions,",51110_201505,1,United Kingdom,201505,51110,501,501,Environmental Protection
18712,0,Other,and end the role of the European Court of Justice.,External Relations,European Community/Union: Negative,"out of any form of customs union,",This future relationship will be one that allows us to: Take back control of our laws.,51620_201912,20,United Kingdom,201912,51620,110,110,European Community/Union
33478,0,Other,The truth is that the direct cost of failing to meet our CO2 reduction target could be up to €750m for the first Kyoto period alone.,Welfare and Quality of Life,Environmental Protection,"However, this figure assumes that global demand for carbon credits will remain reasonably static.",Ireland needs to take serious action now to meet our Kyoto commitments and to position ourselves for a medium to long-term economic climate where energy and environmental issues will dominate.,53320_200705,43,Ireland,200705,53320,501,501,Environmental Protection
89583,0,Other,"As The Economist says, ""Three-dimensional printing makes it as cheap to create single items as it is to produce thousands and thus undermines economies of scale.” 10",Economy,Technology and Infrastructure: Positive,Printed objects can be customisable or offer a wide variety of choice that would be prohibitively expensive if each required specific tools or moulds to produce.,It also changes the speed of business.,64110_201409,101,New Zealand,201409,64110,411,411,Technology and Infrastructure: Positive
46470,0,Other,"The airport also plays a key role as a tourism and business gateway for the local region and its further development, particularly with regard to the development of key niche markets, will be supported.",Economy,Technology and Infrastructure: Positive,"Cork Airport: Cork Airport's unique position as a ""gateway"" to both the Wild Atlantic Way and Ireland's Ancient East is a clear advantage and a platform for growing inbound tourism traffic.",Shannon Airport: Fine Gael recognises Shannon Airport's strategic importance for connectivity in the Mid-West region.,53520_201602,50,Ireland,201602,53520,411,411,Technology and Infrastructure: Positive
378,0,Other,Ensure greater protection for racing greyhounds and initiate a formal independent review of the industry.,Welfare and Quality of Life,Environmental Protection,Ensure UK taxpayers’ money is not used to fund bullfighting.,Ban the import of fur products.,51110_201505,1,United Kingdom,201505,51110,501,501,Environmental Protection
100511,0,Other,Millions saved for things we do need,Political System,Governmental and Administrative Efficiency,4. Public service: Close departments we don't need,Good state servants freed up for more productive jobs,64420_200811,116,New Zealand,200811,64420,303,303,Governmental and Administrative Efficiency
114888,0,Other,"United Kingdom: Our largest market in Europe, we are well placed to launch a trade deal with the UK post-Brexit",Economy,Protectionism: Negative,The European Union: We have $20b of two-way trade with the EU and are one of only six WTO members without a deal on the table,Sri Lanka: A growing market for New Zealand dairy,64620_201709,133,New Zealand,201709,64620,407,407,Protectionism
70153,0,Other,"address climatic variability and climate change through risk management strategies that minimise the adverse impacts of weather extremes, and encourage the adaptation of agricultural processes to climate change.",Social Groups,Agriculture and Farmers: Positive,"work for community consultation and participation in policy and decision-making in agricultural landscape management, with legislation, where appropriate.",extend incentive schemes to landholders implementing sustainable farming systems.,63110_201008,70,Australia,201008,63110,703,703,Agriculture and Farmers: Positive
30837,0,Other,"Instead, citizens would be offered equivalent tax breaks to contribute to state-backed AVCs in addition to the normal state pension.",Welfare and Quality of Life,Welfare State Expansion,Remove tax breaks from contributions to pension schemes.,"Give workers options at the pensionable age, where they can choose to accept a full pension; choose to work part time and receive a part pension; or continue to work full time with a special tax relief.",53110_201102,37,Ireland,201102,53110,504,504,Welfare State
92518,0,Other,Promote the value and importance of buying New Zealand made products.,Economy,Protectionism: Positive,Require mandatory country of origin labeling for all imported products.,Support mandatory product insurance for all imported manufactured goods.,64110_201709,102,New Zealand,201709,64110,406,406,Protectionism
34594,0,Other,Develop an Irish seafood strategy to grow the market profile and demand for Irish fish so as to benefit local fishing communities.,Social Groups,Agriculture and Farmers: Positive,Sustainability and profitability are complementary objectives for ensuring an Irish fishing industry that is globally competitive and has a vibrant long-term future.,Most of the employment and economic benefits of the fishing industry are centred in areas of relative socio-economic disadvantage.,53320_200705,43,Ireland,200705,53320,703,703,Agriculture and Farmers: Positive
41493,0,Other,We will expand heritage inputs into the school curriculum and liaise with the Department of Education,Welfare and Quality of Life,Culture: Positive,in Government decision making.,and Science to provide extra-curricular programmes that increase heritage awareness.,53520_200705,48,Ireland,200705,53520,502,502,Culture: Positive
5149,0,Other,We face a choice between an inward-looking chauvinism that leads to isolation and a modern patriotism where the British national interest is pursued through international engagement.,Political System,Political Authority,"We pledge to meet tough national targets for environmental protection, and we will work at international level to halt and reverse climate change.","Economic reform is under way in the European Union, with over two million new jobs created last year.",51320_200106,7,United Kingdom,200106,51320,305,305,Political Authority
86027,0,Other,The principle of the ‘conveniently belong rule’ of 1905 should be removed to provide competition within the union movement by allowing workers to freely form and maintain new registered unions in competition with existing unions.,Economy,Incentives: Positive,The Nationals consider that any monopoly situation enjoyed by unions should be abolished,The Nationals support a Small Business Action Plan to respond to ﬂuctuations in the global economy.,63810_201309,95,Australia,201309,63810,402,402,Incentives: Positive
81902,0,Other,We will focus COAG on a smaller number of core issues and ensure they are resolved quickly.,Political System,Governmental and Administrative Efficiency,We will get on with the job of clearing the backlog of jobs on the agenda and immediately tackle the top priorities in order to deliver better services on the ground as soon as possible.,We will reduce the number of COAG committees and require Ministers to show why it is essential their portfolio reforms must be resolved by COAG.,63621_201309,86,Australia,201309,63621,303,303,Governmental and Administrative Efficiency
9041,0,Other,meets our international obligations –,External Relations,Internationalism: Positive,"Labour will secure a revised Withdrawal Agreement that provides legal protection for citizens’ rights,",particularly with regard to the Good Friday Agreement –,51320_201912,10,United Kingdom,201912,51320,107,107,Internationalism
49067,0,Other,the sector is an important source of high value jobs in the economy and Fianna Fáil is determined to build on these foundations.,Economy,Economic Goals,"these firms have developed strengths in the e-learning, financial services and telecommunications applications.",Provide direct supports for R&D and other business activities through the  enterprise development agencies.,53620_201102,52,Ireland,201102,53620,408,408,Economic Goals
111052,0,Other,and access to capital and international markets.,Economy,Protectionism: Negative,"The foundations for a strong ICT sector are infrastructure, innovation, skills",National is backing the ICT sector across all of these areas through our Business Growth Agenda.,64620_201409,132,New Zealand,201409,64620,407,407,Protectionism
97497,0,Other,"Labour supports NZ Police’s transformation programme ‘Policing Excellence The Future’, their vision ‘To have the Trust and Confidence of all’ and the Prevention First operating model.",Fabric of Society,Law and Order: Positive,Labour recognises that properly resourcing community policing is a major factor to successfully implementing a ‘prevention first’ operational strategy and is vital if the Police is to retain the trust and confidence of the general public.,"Labour will:Increase the number of sworn police officers by 1,000 over three years",64320_201709,109,New Zealand,201709,64320,605,605.1,Law and Order: Positive
22000,0,Other,building on the highest environmental and animal welfare standards.,Welfare and Quality of Life,Environmental Protection,"We will also protect and grow the Welsh brand,",We support a GMO-free Wales and the continuing moratorium on GM crops in the EU.,51901_201912,24,United Kingdom,201912,51901,501,501,Environmental Protection
66670,0,Other,We propose to end tax discrimination against the individual purchase of insurance and allow consumers to buy insurance across state lines.,Economy,Free Market Economy,The need to maintain coverage should not dictate where families have to live and work.,"In light of that, we propose repealing the 1945 McCarran-Ferguson Act which protects insurance companies from anti-trust litigation.",61620_201611,66,United States,201611,61620,401,401,Free Market Economy
40773,0,Other,Fine Gael will introduce specific Farm Partnership legislation to resolve current anomalies with partnerships and to give a secure legal basis for all such partnerships.,Political System,Governmental and Administrative Efficiency,We will also ensure that the ERS remains above the State Old Age Pension rate.,We will examine the feasibility of introducing a programme similar to the Australian Model which facilitates planned inheritance.,53520_200705,48,Ireland,200705,53520,303,303,Governmental and Administrative Efficiency
17883,0,Other,"We will strengthen our close links with our Commonwealth allies,",External Relations,Foreign Special Relationships: Positive,and forge new economic and security partnerships that make us more prosperous at home and more secure abroad.,continuing our mission together to promote democratic values around the world,51620_201706,19,United Kingdom,201706,51620,101,101,Foreign Special Relationships
66030,0,Other,"It would increase energy prices across the board,",Economy,Free Market Economy,including research into alternative processes like thorium nuclear energy.,hitting hardest at the families who are already struggling to pay their bills in the Democrats’ no-growth economy.,61620_201611,66,United States,201611,61620,401,401,Free Market Economy
116905,0,Other,Support research to help us understand how we can manage e-waste and discarded electronics to safeguard human health and protect our environment.,Welfare and Quality of Life,Environmental Protection,New Zealand First will:Work with the ICT sector to develop strategies to reduce e-waste and to incentivize the recycling of old devices such as phones and TVs.,Work with industries to find better ways to manage our used and end-of-life electronics and avoid them ending up in landfills.,64621_201409,136,New Zealand,201409,64621,501,501,Environmental Protection
80631,0,Other,We will immediately introduce legislation to scrap the world’s biggest carbon tax and start reducing cost of living pressures for all Australians caused by rapidly rising electricity and gas prices.,Economy,Incentives: Positive,We will deliver a modest cut in company tax – funded from savings in the Budget.,"By repealing the world’s biggest carbon tax we will secure a bigger economy – an extra $1 trillion of lost output cumulatively by 2050 on Labor’s own figures, or the equivalent of shutting down the whole Australian economy for almost a year.",63620_201309,83,Australia,201309,63620,402,402,Incentives: Positive
99606,0,Other,• Prosperity is the key to achieving a cleaner and less risky environment.,Economy,Economic Growth: Positive,• All New Zealanders must share responsibility for environmental quality.,"• There are real environmental concerns in New Zealand,",64420_200207,114,New Zealand,200207,64420,410,410,Economic Growth: Positive
21663,0,Other,"Plaid Cymru will undertake a review of the funding offer for Welsh domiciled undergraduate and post-graduate students, in respect of both tuition fees and living costs.",Welfare and Quality of Life,Education Expansion,Forty per cent of all Welsh students left Wales in the past year.,We will provide a subsidy to students resident in Wales who wish to study in Wales.,51901_201912,24,United Kingdom,201912,51901,506,506,Education
110277,0,Other,Required an assessment of the opportunities for providing or reducing economic growth and employment that councils must undertake,Economy,Economic Growth: Positive,Introduced legislation to ensure council decisions on medium-sized projects are made within six months.,before putting in rules that restrict the way we use our land and resources.,64620_201409,132,New Zealand,201409,64620,410,410,Economic Growth: Positive
99933,0,Other,Local body rates have been rising well in excess of inflation.,Economy,Economic Orthodoxy,"Local government, through its activities and regulatory operations, has a significant impact on the national economy.",The Resource Management Act is proving unwieldy and costly to implement.,64420_200207,114,New Zealand,200207,64420,414,414,Economic Orthodoxy
44542,0,Other,"Propose  a standardised and dedicated switching form, which will be simple to use and quick to administer",Economy,Market Regulation,"Establish a code of conduct for switching mortgage provider, administered by the Central Bank, which should inform and encourage mortgage holders to switch to more competitive banks",Access to Finance: Access to finance will be absolutely critical to realising our ambition that Ireland will become a leading country for start-ups and that our enterprises will more easily progress in capacity and scale.,53520_201602,50,Ireland,201602,53520,403,403,Market Regulation
7025,0,Other,"Labour will fund free parking in NHS England - for patients, staff and visitors – by increasing the tax on private medical insurance premiums.",Welfare and Quality of Life,Welfare State Expansion,"Labour will ensure that NHS England completes the trial programme to provide PrEP (pre-exposure prophylaxis) as quickly as possible, and fully roll out the treatment to high-risk groups to help reduce HIV infection.","For our health and care services to be sustainable in the long term, we need a renewed commitment to keeping people fit and well.",51320_201706,9,United Kingdom,201706,51320,504,504,Welfare State
1747,0,Other,And this ‘private’ system takes £4 billion in public subsidies every year.,Economy,Nationalisation,Rail isn’t really ‘private’ anyway – 60% of the network is owned by state-backed foreign companies.,Labour’s response is to require the state to bid for franchises it already owns – at millions of pounds a time.,51110_201505,1,United Kingdom,201505,51110,413,413,Nationalisation
97079,0,Other,"Labour will:Introduce a Best Start payment of $60 a week for each child in the first year after Paid Parental Leave ends, and for low to middle income families up to age three.",Welfare and Quality of Life,Welfare State Expansion,Labour’s Working for Families boost will cost $370 million in 2018/19.,"Best Start gives nearly 60,000 families a year extra support in the first year of their child’s life.",64320_201709,109,New Zealand,201709,64320,504,504,Welfare State
89689,0,Other,but is lacking in Government leadership.,Political System,Political Authority,"Currently, New Zealand has pockets of excellence and innovation in 3D printing","Many would not know that the world's second largest 3D printing services bureau, Ponoko, is headquartered in New Zealand.",64110_201409,101,New Zealand,201409,64110,305,305.1,Political Authority
25690,0,Other,"It means that we will end our contribution to global climate change by 2045 at the latest,",Welfare and Quality of Life,Environmental Protection,We have put a target to achieve this in law with our world-leading Climate Change Act.,with Scotland becoming carbon neutral by 2040.,51902_201912,29,United Kingdom,201912,51902,501,501,Environmental Protection
84008,0,Other,Ensure that real benefits from national competition policy are delivered;,Economy,Market Regulation,and takes account of the special circumstances of regional businesses;,"Ensure equity of services, with transport, communications and infrastructure in the regions being made comparable with those in the capital cities.",63810_201008,94,Australia,201008,63810,403,403,Market Regulation
101914,0,Other,  Ensure that re-integration and parole services for inmates who have previously tested positive for the use of drugs include mandatory drug-testing and drug treatment options;,Fabric of Society,Law and Order: Positive,and ensure treatment options are available;,  Ensure that Customs are sufficiently funded to stop the importation of drugs;,64421_201409,123,New Zealand,201409,64421,605,605.1,Law and Order: Positive
8557,0,Other,"and union members from intimidation, harassment, threats and blacklisting.",Social Groups,Labour Groups: Positive,strengthen protection of trade union representatives against unfair dismissal,Repeal anti-trade union legislation including the Trade Union Act 2016 and create new rights and freedoms for trade unions,51320_201912,10,United Kingdom,201912,51320,701,701,Labour Groups
79019,0,Other,"Labor’s plan to increase the Child Care Rebate cap from $7,500 to $10,000 from 1 January 2017 will mean that many of the 172,000 families in Queensland that rely on the Child Care Rebate will be up to $2,500 better off per child per year: In South East Queensland, many of the 149,070 families receiving the Child Care Rebate will be better off.",Welfare and Quality of Life,Welfare State Expansion,"In Far North Queensland, 5,630 families receiving the Child Care Benefit will be better off.","In Central Queensland, many of the 11,200 families receiving the Child Care Rebate will be better off.",63320_201607,77,Australia,201607,63320,504,504,Welfare State
62155,0,Other,• Over 93 percent of zip codes have broadband access.,Economy,Incentives: Positive,•Broadband adoption has grown 300 percent from December 2000 to December 2003 - from 7 million to 28 million lines.,• Ninety-four percent of public schools have broadband access to the Internet.,61620_200411,63,United States,200411,61620,402,402,Incentives: Positive
66926,0,Other,Those reductions are dangerous and counter-productive because the men and women of the Guard and Reserve tend to be older and more experienced than their active duty counterparts.,External Relations,Military: Positive,and oppose the current Administration’s cuts to the National Guard and Reserves.,Guard and Reserve forces are currently deployed at historically high rates.,61620_201611,66,United States,201611,61620,104,104,Military
53316,0,Other,Enlarge the network of Sexual Assault Treatment Centres and increase funding to sexual assault victim support services.,Welfare and Quality of Life,Welfare State Expansion,"k)  Ensure consistent prosecution of sexual assault, rape and domestic violence.","Where appropriate, ensure attachment of conditions of release that prevent an offender from returning to an area where a victim lives or works and implement swift sanctions for sex offenders who break these or other conditions.",53951_201102,55,Ireland,201102,53951,504,504,Welfare State
116101,0,Other,• provide a better match between the size and locality of houses and the requirements of tenants.,Welfare and Quality of Life,Welfare State Expansion,• build or buy sufficient low income houses to address New Zealand’s current housing crisis.,"• encourage New Zealanders to save for their future long-term accommodation needs,",64621_200207,134,New Zealand,200207,64621,504,504,Welfare State
97367,0,Other,and more university graduates.,Welfare and Quality of Life,Education Expansion,"We need more apprentices, people with specialist industry certifications",Yet we have gone backwards in the provision of post-school education and training.,64320_201709,109,New Zealand,201709,64320,506,506,Education
112243,0,Other,"National will continue to increase investment in aged residential care, as strongly as can be afforded.",Welfare and Quality of Life,Welfare State Expansion,This extra $231 million now being spent on aged care is a 30 per cent increase over National's six budgets.,We will continue to work closely with the sector to deliver the best possible care for residents.,64620_201409,132,New Zealand,201409,64620,504,504,Welfare State
